0 1
100.0 0
99.79253840536441 0
99.59491008890701 0
99.40633621850631 0
99.2261215856568 0
99.05364341966786 0
98.88834197564617 0
98.72971257347587 0
98.57729883089006 0
98.43068688477965 0
98.2895004347456 0
98.15339647423778 0
98.02206159942493 0
97.89520880569175 0
97.7725746974824 0
97.65391704995756 0
97.53901267125752 0
97.42765552256982 0
97.31965506007589 0
97.21483476850275 0
97.11303086067097 0
97.01409112129676 0
96.91787387652516 0
96.82424707336129 0
96.7330874554207 0
96.64427982331998 0
96.55771636963046 0
96.47329607967761 0
96.39092419062221 0
96.31051170224471 0
96.23197493369534 0
96.15523512119482 0
96.08021805229079 0
96.00685373281031 0
95.93507608311127 0
95.86482266063598 0
95.79603440611848 0
95.7286554110998 0
95.66263270466962 0
95.59791605758409 0
95.53445780211133 0
95.47221266613491 0
95.41113762020034 0
95.3511917363292 0
95.29233605754521 0
95.23453347716581 0
95.17774862700688 0
95.12194777373344 0
95.06709872266426 0
95.01317072840519 0
94.96013441174554 0
94.90796168230581 0
94.85662566647171 0
94.80610064019353 0
94.75636196626674 0
94.70738603574542 0
94.6591502131702 0
94.61163278532094 0
94.56481291322888 0
94.51867058720629 0
94.47318658467177 0
94.42834243056818 0
94.38412036018698 0
94.3405032842277 0
94.29747475593564 0
94.25501894017336 0
94.21312058429241 0
94.17176499068341 0
94.1309379908907 0
94.09062592118764 0
94.05081559951594 0
94.01149430370003 0
93.97264975085375 0
93.93427007790301 0
93.89634382315387 0
93.85885990883995 0
93.82180762458854 0
93.78517661174868 0
93.74895684852848 0
93.71313863589279 0
93.67771258417581 0
93.64266960036589 0
93.60800087602308 0
93.57369787579263 0
93.53975232647981 0
93.50615620665411 0
93.47290173675238 0
93.43998136965335 0
93.40738778169661 0
93.37511386412206 0
93.34315271490618 0
93.31149763097409 0
93.28014210076645 0
93.24907979714301 0
93.21830457060416 0
93.18781044281437 0
93.15759160041117 0
93.12764238908554 0
93.09795730791896 0
93.06853100396498 0
93.03935826706183 0
93.01043402486562 0
92.9817533380921 0
92.95331139595751 0
92.92510351180813 0
92.89712511892965 0
92.86937176652775 0
92.84183911587127 0
92.81452293659068 0
92.78741910312421 0
92.76052359130487 0
92.73383247508167 0
92.70734192336886 0
92.68104819701742 0
92.65494764590305 0
92.62903670612556 0
92.60331189731433 0
92.5777698200357 0
92.55240715329694 0
92.52722065214333 0
92.50220714534373 0
92.47736353316112 0
92.45268678520422 0
92.42817393835678 0
92.40382209478132 0
92.37962841999412 0
92.35559014100822 0
92.33170454454209 0
92.30796897529069 0
92.28438083425678 0
92.2609375771397 0
92.23763671277952 0
92.21447580165415 0
92.19145245442718 0
92.1685643305449 0
92.14580913687986 0
92.1231846264197 0
92.10068859699918 0
92.07831889007375 0
92.05607338953315 0
92.03395002055342 0
92.01194674848581 0
91.99006157778132 0
91.96829255094923 0
91.94663774754885 0
91.92509528321258 0
91.90366330869972 0
91.8823400089795 0
91.86112360234236 0
91.84001233953859 0
91.81900450294303 0
91.79809840574529 0
